filename,group
13789.npz,C 1 2 1 (No. 5)
13790.npz,P 1 21 1 (No. 4)
13791.npz,C 1 2 1 (No. 5)
13792.npz,C 1 2 1 (No. 5)
13793.npz,C 1 2 1 (No. 5)
13794.npz,P 1 21 1 (No. 4)
13795.npz,C 1 2 1 (No. 5)
13796.npz,C 1 2 1 (No. 5)
13797.npz,P 1 21 1 (No. 4)
13798.npz,P 1 21 1 (No. 4)
13799.npz,C 1 2 1 (No. 5)
13800.npz,P 1 21 1 (No. 4)
13801.npz,P 1 21 1 (No. 4)
13802.npz,C 1 2 1 (No. 5)
13803.npz,P 1 21 1 (No. 4)
13804.npz,C 1 2 1 (No. 5)
13805.npz,C 1 2 1 (No. 5)
13806.npz,C 1 2 1 (No. 5)
13807.npz,P 1 21 1 (No. 4)
13808.npz,P 1 21 1 (No. 4)
13809.npz,P 1 21 1 (No. 4)
13810.npz,C 1 2 1 (No. 5)
13811.npz,P 1 21 1 (No. 4)
13812.npz,C 1 2 1 (No. 5)
13813.npz,P 1 21 1 (No. 4)
13814.npz,P 1 21 1 (No. 4)
13815.npz,C 1 2 1 (No. 5)
13816.npz,C 1 2 1 (No. 5)
13817.npz,P 1 21 1 (No. 4)
13818.npz,C 1 2 1 (No. 5)
13819.npz,C 1 2 1 (No. 5)
13820.npz,P 1 21 1 (No. 4)
13821.npz,P 1 21 1 (No. 4)
13822.npz,C 1 2 1 (No. 5)
13823.npz,C 1 2 1 (No. 5)
13824.npz,C 1 2 1 (No. 5)
13825.npz,C 1 2 1 (No. 5)
13826.npz,C 1 2 1 (No. 5)
13827.npz,C 1 2 1 (No. 5)
13828.npz,P 1 21 1 (No. 4)
13829.npz,C 1 2 1 (No. 5)
13830.npz,P 1 21 1 (No. 4)
13831.npz,P 1 21 1 (No. 4)
13832.npz,C 1 2 1 (No. 5)
13833.npz,C 1 2 1 (No. 5)
13834.npz,C 1 2 1 (No. 5)
13835.npz,P 1 21 1 (No. 4)
13836.npz,P 1 21 1 (No. 4)
13837.npz,C 1 2 1 (No. 5)
13838.npz,C 1 2 1 (No. 5)
13839.npz,C 1 2 1 (No. 5)
13840.npz,P 1 21 1 (No. 4)
13841.npz,P 1 21 1 (No. 4)
13842.npz,C 1 2 1 (No. 5)
13843.npz,P 1 21 1 (No. 4)
13844.npz,P 1 21 1 (No. 4)
13845.npz,C 1 2 1 (No. 5)
13846.npz,P 1 21 1 (No. 4)
13847.npz,P 1 21 1 (No. 4)
13848.npz,C 1 2 1 (No. 5)
13849.npz,P 1 21 1 (No. 4)
13850.npz,P 1 21 1 (No. 4)
13851.npz,P 1 21 1 (No. 4)
13852.npz,C 1 2 1 (No. 5)
13853.npz,C 1 2 1 (No. 5)
13854.npz,C 1 2 1 (No. 5)
13855.npz,C 1 2 1 (No. 5)
13856.npz,P 1 21 1 (No. 4)
13857.npz,P 1 21 1 (No. 4)
13858.npz,C 1 2 1 (No. 5)
13859.npz,C 1 2 1 (No. 5)
13860.npz,C 1 2 1 (No. 5)
13861.npz,P 1 21 1 (No. 4)
13862.npz,P 1 21 1 (No. 4)
13863.npz,P 1 21 1 (No. 4)
13864.npz,C 1 2 1 (No. 5)
13865.npz,C 1 2 1 (No. 5)
13866.npz,C 1 2 1 (No. 5)
13867.npz,C 1 2 1 (No. 5)
13868.npz,C 1 2 1 (No. 5)
13869.npz,C 1 2 1 (No. 5)
13870.npz,P 1 21 1 (No. 4)
13871.npz,C 1 2 1 (No. 5)
13872.npz,P 1 21 1 (No. 4)
13873.npz,C 1 2 1 (No. 5)
13874.npz,C 1 2 1 (No. 5)
13875.npz,C 1 2 1 (No. 5)
13876.npz,C 1 2 1 (No. 5)
13877.npz,C 1 2 1 (No. 5)
13878.npz,C 1 2 1 (No. 5)
13879.npz,P 1 21 1 (No. 4)
13880.npz,C 1 2 1 (No. 5)
13881.npz,P 1 21 1 (No. 4)
13882.npz,C 1 2 1 (No. 5)
13883.npz,C 1 2 1 (No. 5)
13884.npz,P 1 21 1 (No. 4)
13885.npz,P 1 21 1 (No. 4)
13886.npz,P 1 21 1 (No. 4)
13887.npz,C 1 2 1 (No. 5)
13888.npz,P 1 21 1 (No. 4)
13889.npz,C 1 2 1 (No. 5)
13890.npz,P 1 21 1 (No. 4)
13891.npz,C 1 2 1 (No. 5)
13892.npz,P 1 21 1 (No. 4)
13893.npz,C 1 2 1 (No. 5)
13894.npz,P 1 21 1 (No. 4)
13895.npz,P 1 21 1 (No. 4)
13896.npz,C 1 2 1 (No. 5)
13897.npz,C 1 2 1 (No. 5)
13898.npz,P 1 21 1 (No. 4)
13899.npz,P 1 21 1 (No. 4)
13900.npz,P 1 21 1 (No. 4)
13901.npz,P 1 21 1 (No. 4)
13902.npz,C 1 2 1 (No. 5)
13903.npz,C 1 2 1 (No. 5)
13904.npz,P 1 21 1 (No. 4)
13905.npz,P 1 21 1 (No. 4)
13906.npz,C 1 2 1 (No. 5)
13907.npz,C 1 2 1 (No. 5)
13908.npz,P 1 21 1 (No. 4)
13909.npz,P 1 21 1 (No. 4)
13910.npz,P 1 21 1 (No. 4)
13911.npz,P 1 21 1 (No. 4)
13912.npz,P 1 21 1 (No. 4)
13913.npz,P 1 21 1 (No. 4)
13914.npz,C 1 2 1 (No. 5)
13915.npz,C 1 2 1 (No. 5)
13916.npz,C 1 2 1 (No. 5)
13917.npz,C 1 2 1 (No. 5)
13918.npz,C 1 2 1 (No. 5)
13919.npz,C 1 2 1 (No. 5)
13920.npz,C 1 2 1 (No. 5)
13921.npz,C 1 2 1 (No. 5)
13922.npz,P 1 21 1 (No. 4)
13923.npz,P 1 21 1 (No. 4)
13924.npz,P 1 21 1 (No. 4)
13925.npz,C 1 2 1 (No. 5)
13926.npz,P 1 21 1 (No. 4)
13927.npz,C 1 2 1 (No. 5)
13928.npz,C 1 2 1 (No. 5)
13929.npz,C 1 2 1 (No. 5)
13930.npz,P 1 21 1 (No. 4)
13931.npz,C 1 2 1 (No. 5)
13932.npz,C 1 2 1 (No. 5)
13933.npz,C 1 2 1 (No. 5)
13934.npz,P 1 21 1 (No. 4)
13935.npz,C 1 2 1 (No. 5)
13936.npz,C 1 2 1 (No. 5)
13937.npz,P 1 21 1 (No. 4)
13938.npz,C 1 2 1 (No. 5)
13939.npz,P 1 21 1 (No. 4)
13940.npz,P 1 21 1 (No. 4)
13941.npz,P 1 21 1 (No. 4)
13942.npz,P 1 21 1 (No. 4)
13943.npz,P 1 21 1 (No. 4)
13944.npz,C 1 2 1 (No. 5)
13945.npz,P 1 21 1 (No. 4)
13946.npz,P 1 21 1 (No. 4)
13947.npz,C 1 2 1 (No. 5)
13948.npz,P 1 21 1 (No. 4)
13949.npz,P 1 21 1 (No. 4)
13950.npz,P 1 21 1 (No. 4)
13951.npz,C 1 2 1 (No. 5)
13952.npz,P 1 21 1 (No. 4)
13953.npz,C 1 2 1 (No. 5)
13954.npz,P 1 21 1 (No. 4)
13955.npz,P 1 21 1 (No. 4)
13956.npz,P 1 21 1 (No. 4)
13957.npz,P 1 21 1 (No. 4)
13958.npz,C 1 2 1 (No. 5)
13959.npz,C 1 2 1 (No. 5)
13960.npz,P 1 21 1 (No. 4)
13961.npz,C 1 2 1 (No. 5)
13962.npz,C 1 2 1 (No. 5)
13963.npz,C 1 2 1 (No. 5)
13964.npz,C 1 2 1 (No. 5)
13965.npz,C 1 2 1 (No. 5)
13966.npz,P 1 21 1 (No. 4)
13967.npz,P 1 21 1 (No. 4)
13968.npz,P 1 21 1 (No. 4)
13969.npz,P 1 21 1 (No. 4)
13970.npz,C 1 2 1 (No. 5)
13971.npz,C 1 2 1 (No. 5)
13972.npz,P 1 21 1 (No. 4)
13973.npz,C 1 2 1 (No. 5)
13974.npz,C 1 2 1 (No. 5)
13975.npz,C 1 2 1 (No. 5)
13976.npz,C 1 2 1 (No. 5)
13977.npz,C 1 2 1 (No. 5)
13978.npz,C 1 2 1 (No. 5)
13979.npz,C 1 2 1 (No. 5)
13980.npz,C 1 2 1 (No. 5)
13981.npz,C 1 2 1 (No. 5)
13982.npz,P 1 21 1 (No. 4)
13983.npz,P 1 21 1 (No. 4)
13984.npz,P 1 21 1 (No. 4)
13985.npz,P 1 21 1 (No. 4)
13986.npz,C 1 2 1 (No. 5)
13987.npz,C 1 2 1 (No. 5)
13988.npz,P 1 21 1 (No. 4)
13989.npz,C 1 2 1 (No. 5)
13990.npz,P 1 21 1 (No. 4)
13991.npz,P 1 21 1 (No. 4)
13992.npz,C 1 2 1 (No. 5)
13993.npz,P 1 21 1 (No. 4)
13994.npz,C 1 2 1 (No. 5)
13995.npz,P 1 21 1 (No. 4)
13996.npz,C 1 2 1 (No. 5)
13997.npz,C 1 2 1 (No. 5)
13998.npz,P 1 21 1 (No. 4)
13999.npz,C 1 2 1 (No. 5)
14000.npz,P 1 21 1 (No. 4)
14001.npz,C 1 2 1 (No. 5)
14002.npz,P 1 21 1 (No. 4)
14003.npz,P 1 21 1 (No. 4)
14004.npz,C 1 2 1 (No. 5)
14005.npz,P 1 21 1 (No. 4)
14006.npz,C 1 2 1 (No. 5)
14007.npz,P 1 21 1 (No. 4)
14008.npz,C 1 2 1 (No. 5)
14009.npz,C 1 2 1 (No. 5)
14010.npz,C 1 2 1 (No. 5)
14011.npz,P 1 21 1 (No. 4)
14012.npz,C 1 2 1 (No. 5)
14013.npz,C 1 2 1 (No. 5)
14014.npz,C 1 2 1 (No. 5)
14015.npz,P 1 21 1 (No. 4)
14016.npz,P 1 21 1 (No. 4)
14017.npz,C 1 2 1 (No. 5)
14018.npz,C 1 2 1 (No. 5)
14019.npz,P 1 21 1 (No. 4)
14020.npz,P 1 21 1 (No. 4)
14021.npz,C 1 2 1 (No. 5)
14022.npz,P 1 21 1 (No. 4)
14023.npz,C 1 2 1 (No. 5)
14024.npz,C 1 2 1 (No. 5)
14025.npz,C 1 2 1 (No. 5)
14026.npz,P 1 21 1 (No. 4)
14027.npz,C 1 2 1 (No. 5)
14028.npz,P 1 21 1 (No. 4)
14029.npz,P 1 21 1 (No. 4)
14030.npz,C 1 2 1 (No. 5)
14031.npz,C 1 2 1 (No. 5)
14032.npz,P 1 21 1 (No. 4)
14033.npz,P 1 21 1 (No. 4)
14034.npz,C 1 2 1 (No. 5)
14035.npz,C 1 2 1 (No. 5)
14036.npz,C 1 2 1 (No. 5)
14037.npz,C 1 2 1 (No. 5)
14038.npz,C 1 2 1 (No. 5)
14039.npz,P 1 21 1 (No. 4)
14040.npz,C 1 2 1 (No. 5)
14041.npz,C 1 2 1 (No. 5)
14042.npz,P 1 21 1 (No. 4)
14043.npz,C 1 2 1 (No. 5)
14044.npz,C 1 2 1 (No. 5)
14045.npz,C 1 2 1 (No. 5)
14046.npz,C 1 2 1 (No. 5)
14047.npz,P 1 21 1 (No. 4)
14048.npz,P 1 21 1 (No. 4)
14049.npz,P 1 21 1 (No. 4)
14050.npz,C 1 2 1 (No. 5)
14051.npz,C 1 2 1 (No. 5)
14052.npz,C 1 2 1 (No. 5)
14053.npz,C 1 2 1 (No. 5)
14054.npz,P 1 21 1 (No. 4)
14055.npz,C 1 2 1 (No. 5)
14056.npz,P 1 21 1 (No. 4)
14057.npz,C 1 2 1 (No. 5)
14058.npz,P 1 21 1 (No. 4)
14059.npz,P 1 21 1 (No. 4)
14060.npz,P 1 21 1 (No. 4)
14061.npz,P 1 21 1 (No. 4)
14062.npz,C 1 2 1 (No. 5)
14063.npz,C 1 2 1 (No. 5)
14064.npz,P 1 21 1 (No. 4)
14065.npz,C 1 2 1 (No. 5)
14066.npz,P 1 21 1 (No. 4)
14067.npz,P 1 21 1 (No. 4)
14068.npz,C 1 2 1 (No. 5)
14069.npz,P 1 21 1 (No. 4)
14070.npz,P 1 21 1 (No. 4)
14071.npz,P 1 21 1 (No. 4)
14072.npz,C 1 2 1 (No. 5)
14073.npz,C 1 2 1 (No. 5)
14074.npz,C 1 2 1 (No. 5)
14075.npz,P 1 21 1 (No. 4)
14076.npz,P 1 21 1 (No. 4)
14077.npz,C 1 2 1 (No. 5)
14078.npz,C 1 2 1 (No. 5)
14079.npz,P 1 21 1 (No. 4)
14080.npz,P 1 21 1 (No. 4)
14081.npz,C 1 2 1 (No. 5)
14082.npz,C 1 2 1 (No. 5)
14083.npz,P 1 21 1 (No. 4)
14084.npz,C 1 2 1 (No. 5)
14085.npz,C 1 2 1 (No. 5)
14086.npz,C 1 2 1 (No. 5)
14087.npz,P 1 21 1 (No. 4)
14088.npz,C 1 2 1 (No. 5)
14089.npz,P 1 21 1 (No. 4)
14090.npz,P 1 21 1 (No. 4)
14091.npz,P 1 21 1 (No. 4)
14092.npz,C 1 2 1 (No. 5)
14093.npz,C 1 2 1 (No. 5)
14094.npz,C 1 2 1 (No. 5)
14095.npz,P 1 21 1 (No. 4)
14096.npz,P 1 21 1 (No. 4)
14097.npz,P 1 21 1 (No. 4)
14098.npz,C 1 2 1 (No. 5)
14099.npz,P 1 21 1 (No. 4)
14100.npz,P 1 21 1 (No. 4)
14101.npz,P 1 21 1 (No. 4)
14102.npz,C 1 2 1 (No. 5)
14103.npz,C 1 2 1 (No. 5)
14104.npz,C 1 2 1 (No. 5)
14105.npz,C 1 2 1 (No. 5)
14106.npz,C 1 2 1 (No. 5)
14107.npz,C 1 2 1 (No. 5)
14108.npz,C 1 2 1 (No. 5)
14109.npz,P 1 21 1 (No. 4)
14110.npz,P 1 21 1 (No. 4)
14111.npz,C 1 2 1 (No. 5)
14112.npz,P 1 21 1 (No. 4)
14113.npz,P 1 21 1 (No. 4)
14114.npz,C 1 2 1 (No. 5)
14115.npz,P 1 21 1 (No. 4)
14116.npz,P 1 21 1 (No. 4)
14117.npz,P 1 21 1 (No. 4)
14118.npz,P 1 21 1 (No. 4)
14119.npz,P 1 21 1 (No. 4)
14120.npz,C 1 2 1 (No. 5)
14121.npz,P 1 21 1 (No. 4)
14122.npz,C 1 2 1 (No. 5)
14123.npz,C 1 2 1 (No. 5)
14124.npz,C 1 2 1 (No. 5)
14125.npz,P 1 21 1 (No. 4)
14126.npz,C 1 2 1 (No. 5)
14127.npz,C 1 2 1 (No. 5)
14128.npz,C 1 2 1 (No. 5)
14129.npz,P 1 21 1 (No. 4)
14130.npz,C 1 2 1 (No. 5)
14131.npz,P 1 21 1 (No. 4)
14132.npz,P 1 21 1 (No. 4)
14133.npz,P 1 21 1 (No. 4)
14134.npz,P 1 21 1 (No. 4)
14135.npz,C 1 2 1 (No. 5)
14136.npz,P 1 21 1 (No. 4)
14137.npz,P 1 21 1 (No. 4)
14138.npz,P 1 21 1 (No. 4)
14139.npz,P 1 21 1 (No. 4)
14140.npz,C 1 2 1 (No. 5)
14141.npz,C 1 2 1 (No. 5)
14142.npz,C 1 2 1 (No. 5)
14143.npz,P 1 21 1 (No. 4)
14144.npz,P 1 21 1 (No. 4)
14145.npz,C 1 2 1 (No. 5)
14146.npz,P 1 21 1 (No. 4)
14147.npz,P 1 21 1 (No. 4)
14148.npz,P 1 21 1 (No. 4)
14149.npz,C 1 2 1 (No. 5)
14150.npz,C 1 2 1 (No. 5)
14151.npz,C 1 2 1 (No. 5)
14152.npz,P 1 21 1 (No. 4)
14153.npz,C 1 2 1 (No. 5)
14154.npz,P 1 21 1 (No. 4)
14155.npz,C 1 2 1 (No. 5)
14156.npz,P 1 21 1 (No. 4)
14157.npz,C 1 2 1 (No. 5)
14158.npz,C 1 2 1 (No. 5)
14159.npz,C 1 2 1 (No. 5)
14160.npz,P 1 21 1 (No. 4)
14161.npz,P 1 21 1 (No. 4)
14162.npz,C 1 2 1 (No. 5)
14163.npz,C 1 2 1 (No. 5)
14164.npz,C 1 2 1 (No. 5)
14165.npz,C 1 2 1 (No. 5)
14166.npz,P 1 21 1 (No. 4)
14167.npz,P 1 21 1 (No. 4)
14168.npz,C 1 2 1 (No. 5)
14169.npz,P 1 21 1 (No. 4)
14170.npz,P 1 21 1 (No. 4)
14171.npz,P 1 21 1 (No. 4)
14172.npz,P 1 21 1 (No. 4)
14173.npz,P 1 21 1 (No. 4)
14174.npz,C 1 2 1 (No. 5)
14175.npz,P 1 21 1 (No. 4)
14176.npz,P 1 21 1 (No. 4)
14177.npz,C 1 2 1 (No. 5)
14178.npz,C 1 2 1 (No. 5)
14179.npz,C 1 2 1 (No. 5)
14180.npz,P 1 21 1 (No. 4)
14181.npz,P 1 21 1 (No. 4)
14182.npz,P 1 21 1 (No. 4)
14183.npz,P 1 21 1 (No. 4)
14184.npz,C 1 2 1 (No. 5)
14185.npz,C 1 2 1 (No. 5)
14186.npz,C 1 2 1 (No. 5)
14187.npz,C 1 2 1 (No. 5)
14188.npz,C 1 2 1 (No. 5)
14189.npz,C 1 2 1 (No. 5)
14190.npz,C 1 2 1 (No. 5)
14191.npz,P 1 21 1 (No. 4)
14192.npz,P 1 21 1 (No. 4)
14193.npz,C 1 2 1 (No. 5)
14194.npz,C 1 2 1 (No. 5)
14195.npz,P 1 21 1 (No. 4)
14196.npz,C 1 2 1 (No. 5)
14197.npz,C 1 2 1 (No. 5)
14198.npz,C 1 2 1 (No. 5)
14199.npz,C 1 2 1 (No. 5)
14200.npz,C 1 2 1 (No. 5)
14201.npz,C 1 2 1 (No. 5)
14202.npz,C 1 2 1 (No. 5)
14203.npz,C 1 2 1 (No. 5)
14204.npz,C 1 2 1 (No. 5)
14205.npz,C 1 2 1 (No. 5)
14206.npz,C 1 2 1 (No. 5)
14207.npz,P 1 21 1 (No. 4)
14208.npz,P 1 21 1 (No. 4)
14209.npz,P 1 21 1 (No. 4)
14210.npz,P 1 21 1 (No. 4)
14211.npz,C 1 2 1 (No. 5)
14212.npz,P 1 21 1 (No. 4)
14213.npz,P 1 21 1 (No. 4)
14214.npz,P 1 21 1 (No. 4)
14215.npz,C 1 2 1 (No. 5)
14216.npz,P 1 21 1 (No. 4)
14217.npz,P 1 21 1 (No. 4)
14218.npz,P 1 21 1 (No. 4)
14219.npz,P 1 21 1 (No. 4)
14220.npz,C 1 2 1 (No. 5)
14221.npz,C 1 2 1 (No. 5)
14222.npz,P 1 21 1 (No. 4)
14223.npz,P 1 21 1 (No. 4)
14224.npz,C 1 2 1 (No. 5)
14225.npz,C 1 2 1 (No. 5)
14226.npz,P 1 21 1 (No. 4)
14227.npz,C 1 2 1 (No. 5)
14228.npz,C 1 2 1 (No. 5)
14229.npz,C 1 2 1 (No. 5)
14230.npz,C 1 2 1 (No. 5)
14231.npz,C 1 2 1 (No. 5)
14232.npz,P 1 21 1 (No. 4)
14233.npz,P 1 21 1 (No. 4)
14234.npz,C 1 2 1 (No. 5)
14235.npz,P 1 21 1 (No. 4)
14236.npz,C 1 2 1 (No. 5)
14237.npz,P 1 21 1 (No. 4)
14238.npz,C 1 2 1 (No. 5)
14239.npz,C 1 2 1 (No. 5)
14240.npz,C 1 2 1 (No. 5)
14241.npz,P 1 21 1 (No. 4)
14242.npz,P 1 21 1 (No. 4)
14243.npz,P 1 21 1 (No. 4)
14244.npz,P 1 21 1 (No. 4)
14245.npz,C 1 2 1 (No. 5)
14246.npz,C 1 2 1 (No. 5)
14247.npz,C 1 2 1 (No. 5)
14248.npz,P 1 21 1 (No. 4)
14249.npz,C 1 2 1 (No. 5)
14250.npz,C 1 2 1 (No. 5)
14251.npz,P 1 21 1 (No. 4)
14252.npz,C 1 2 1 (No. 5)
14253.npz,P 1 21 1 (No. 4)
14254.npz,C 1 2 1 (No. 5)
14255.npz,C 1 2 1 (No. 5)
14256.npz,P 1 21 1 (No. 4)
14257.npz,P 1 21 1 (No. 4)
14258.npz,C 1 2 1 (No. 5)
14259.npz,P 1 21 1 (No. 4)
14260.npz,P 1 21 1 (No. 4)
14261.npz,C 1 2 1 (No. 5)
14262.npz,P 1 21 1 (No. 4)
14263.npz,C 1 2 1 (No. 5)
14264.npz,P 1 21 1 (No. 4)
14265.npz,P 1 21 1 (No. 4)
14266.npz,P 1 21 1 (No. 4)
14267.npz,P 1 21 1 (No. 4)
14268.npz,P 1 21 1 (No. 4)
14269.npz,C 1 2 1 (No. 5)
14270.npz,P 1 21 1 (No. 4)
14271.npz,C 1 2 1 (No. 5)
14272.npz,C 1 2 1 (No. 5)
14273.npz,P 1 21 1 (No. 4)
14274.npz,P 1 21 1 (No. 4)
14275.npz,P 1 21 1 (No. 4)
14276.npz,C 1 2 1 (No. 5)
14277.npz,P 1 21 1 (No. 4)
14278.npz,C 1 2 1 (No. 5)
14279.npz,P 1 21 1 (No. 4)
14280.npz,P 1 21 1 (No. 4)
14281.npz,P 1 21 1 (No. 4)
14282.npz,C 1 2 1 (No. 5)
14283.npz,P 1 21 1 (No. 4)
14284.npz,P 1 21 1 (No. 4)
14285.npz,C 1 2 1 (No. 5)
14286.npz,P 1 21 1 (No. 4)
14287.npz,P 1 21 1 (No. 4)
14288.npz,P 1 21 1 (No. 4)
14289.npz,C 1 2 1 (No. 5)
14290.npz,C 1 2 1 (No. 5)
14291.npz,P 1 21 1 (No. 4)
14292.npz,C 1 2 1 (No. 5)
14293.npz,C 1 2 1 (No. 5)
14294.npz,P 1 21 1 (No. 4)
14295.npz,C 1 2 1 (No. 5)
14296.npz,C 1 2 1 (No. 5)
14297.npz,C 1 2 1 (No. 5)
14298.npz,P 1 21 1 (No. 4)
14299.npz,C 1 2 1 (No. 5)
14300.npz,P 1 21 1 (No. 4)
14301.npz,C 1 2 1 (No. 5)
14302.npz,C 1 2 1 (No. 5)
14303.npz,C 1 2 1 (No. 5)
14304.npz,P 1 21 1 (No. 4)
14305.npz,C 1 2 1 (No. 5)
14306.npz,C 1 2 1 (No. 5)
14307.npz,C 1 2 1 (No. 5)
14308.npz,C 1 2 1 (No. 5)
14309.npz,P 1 21 1 (No. 4)
14310.npz,P 1 21 1 (No. 4)
14311.npz,P 1 21 1 (No. 4)
14312.npz,C 1 2 1 (No. 5)
14313.npz,C 1 2 1 (No. 5)
14314.npz,P 1 21 1 (No. 4)
14315.npz,P 1 21 1 (No. 4)
14316.npz,C 1 2 1 (No. 5)
14317.npz,C 1 2 1 (No. 5)
14318.npz,P 1 21 1 (No. 4)
14319.npz,P 1 21 1 (No. 4)
14320.npz,P 1 21 1 (No. 4)
14321.npz,P 1 21 1 (No. 4)
14322.npz,C 1 2 1 (No. 5)
14323.npz,P 1 21 1 (No. 4)
14324.npz,P 1 21 1 (No. 4)
14325.npz,C 1 2 1 (No. 5)
14326.npz,P 1 21 1 (No. 4)
14327.npz,P 1 21 1 (No. 4)
14328.npz,C 1 2 1 (No. 5)
14329.npz,P 1 21 1 (No. 4)
14330.npz,P 1 21 1 (No. 4)
14331.npz,P 1 21 1 (No. 4)
14332.npz,P 1 21 1 (No. 4)
14333.npz,P 1 21 1 (No. 4)
14334.npz,C 1 2 1 (No. 5)
14335.npz,C 1 2 1 (No. 5)
14336.npz,C 1 2 1 (No. 5)
14337.npz,P 1 21 1 (No. 4)
14338.npz,P 1 21 1 (No. 4)
14339.npz,C 1 2 1 (No. 5)
14340.npz,P 1 21 1 (No. 4)
14341.npz,P 1 21 1 (No. 4)
14342.npz,C 1 2 1 (No. 5)
14343.npz,P 1 21 1 (No. 4)
14344.npz,C 1 2 1 (No. 5)
14345.npz,C 1 2 1 (No. 5)
14346.npz,C 1 2 1 (No. 5)
14347.npz,P 1 21 1 (No. 4)
14348.npz,C 1 2 1 (No. 5)
14349.npz,P 1 21 1 (No. 4)
14350.npz,C 1 2 1 (No. 5)
14351.npz,P 1 21 1 (No. 4)
14352.npz,P 1 21 1 (No. 4)
14353.npz,C 1 2 1 (No. 5)
14354.npz,P 1 21 1 (No. 4)
14355.npz,C 1 2 1 (No. 5)
14356.npz,P 1 21 1 (No. 4)
14357.npz,C 1 2 1 (No. 5)
14358.npz,C 1 2 1 (No. 5)
14359.npz,P 1 21 1 (No. 4)
14360.npz,C 1 2 1 (No. 5)
14361.npz,C 1 2 1 (No. 5)
14362.npz,P 1 21 1 (No. 4)
14363.npz,C 1 2 1 (No. 5)
14364.npz,P 1 21 1 (No. 4)
14365.npz,C 1 2 1 (No. 5)
14366.npz,C 1 2 1 (No. 5)
14367.npz,C 1 2 1 (No. 5)
14368.npz,P 1 21 1 (No. 4)
14369.npz,C 1 2 1 (No. 5)
14370.npz,C 1 2 1 (No. 5)
14371.npz,C 1 2 1 (No. 5)
14372.npz,C 1 2 1 (No. 5)
14373.npz,P 1 21 1 (No. 4)
14374.npz,C 1 2 1 (No. 5)
14375.npz,P 1 21 1 (No. 4)
14376.npz,P 1 21 1 (No. 4)
14377.npz,P 1 21 1 (No. 4)
14378.npz,P 1 21 1 (No. 4)
14379.npz,C 1 2 1 (No. 5)
14380.npz,C 1 2 1 (No. 5)
14381.npz,P 1 21 1 (No. 4)
14382.npz,C 1 2 1 (No. 5)
14383.npz,C 1 2 1 (No. 5)
14384.npz,P 1 21 1 (No. 4)
14385.npz,P 1 21 1 (No. 4)
14386.npz,C 1 2 1 (No. 5)
14387.npz,P 1 21 1 (No. 4)
14388.npz,C 1 2 1 (No. 5)
14389.npz,C 1 2 1 (No. 5)
14390.npz,P 1 21 1 (No. 4)
14391.npz,C 1 2 1 (No. 5)
14392.npz,P 1 21 1 (No. 4)
14393.npz,P 1 21 1 (No. 4)
14394.npz,P 1 21 1 (No. 4)
14395.npz,P 1 21 1 (No. 4)
14396.npz,P 1 21 1 (No. 4)
14397.npz,P 1 21 1 (No. 4)
14398.npz,C 1 2 1 (No. 5)
14399.npz,C 1 2 1 (No. 5)
14400.npz,P 1 21 1 (No. 4)
14401.npz,P 1 21 1 (No. 4)
14402.npz,P 1 21 1 (No. 4)
14403.npz,C 1 2 1 (No. 5)
14404.npz,C 1 2 1 (No. 5)
14405.npz,P 1 21 1 (No. 4)
14406.npz,P 1 21 1 (No. 4)
14407.npz,C 1 2 1 (No. 5)
14408.npz,P 1 21 1 (No. 4)
14409.npz,C 1 2 1 (No. 5)
14410.npz,P 1 21 1 (No. 4)
14411.npz,C 1 2 1 (No. 5)
14412.npz,P 1 21 1 (No. 4)
14413.npz,P 1 21 1 (No. 4)
14414.npz,C 1 2 1 (No. 5)
14415.npz,C 1 2 1 (No. 5)
14416.npz,C 1 2 1 (No. 5)
14417.npz,C 1 2 1 (No. 5)
14418.npz,C 1 2 1 (No. 5)
14419.npz,P 1 21 1 (No. 4)
14420.npz,C 1 2 1 (No. 5)
14421.npz,C 1 2 1 (No. 5)
14422.npz,P 1 21 1 (No. 4)
14423.npz,P 1 21 1 (No. 4)
14424.npz,C 1 2 1 (No. 5)
14425.npz,C 1 2 1 (No. 5)
14426.npz,P 1 21 1 (No. 4)
14427.npz,P 1 21 1 (No. 4)
14428.npz,P 1 21 1 (No. 4)
14429.npz,P 1 21 1 (No. 4)
14430.npz,P 1 21 1 (No. 4)
14431.npz,C 1 2 1 (No. 5)
14432.npz,C 1 2 1 (No. 5)
14433.npz,C 1 2 1 (No. 5)
14434.npz,P 1 21 1 (No. 4)
14435.npz,C 1 2 1 (No. 5)
14436.npz,C 1 2 1 (No. 5)
14437.npz,C 1 2 1 (No. 5)
14438.npz,P 1 21 1 (No. 4)
14439.npz,P 1 21 1 (No. 4)
14440.npz,C 1 2 1 (No. 5)
14441.npz,P 1 21 1 (No. 4)
14442.npz,P 1 21 1 (No. 4)
14443.npz,P 1 21 1 (No. 4)
14444.npz,P 1 21 1 (No. 4)
14445.npz,P 1 21 1 (No. 4)
14446.npz,P 1 21 1 (No. 4)
14447.npz,P 1 21 1 (No. 4)
14448.npz,P 1 21 1 (No. 4)
14449.npz,C 1 2 1 (No. 5)
14450.npz,C 1 2 1 (No. 5)
14451.npz,P 1 21 1 (No. 4)
14452.npz,P 1 21 1 (No. 4)
14453.npz,P 1 21 1 (No. 4)
14454.npz,C 1 2 1 (No. 5)
